Challenge_Hex,Response_Bit
F30A9E32ABA4FC03,1
B24CC64FBE3E6E57,0
8A4A0E2DF22B5B98,0
965BEFDF6B4BE411,1
BA0266EFBE055787,1
E2AA7A5D278ED00D,1
A7A8F6366A35DF59,1
D56CE8EA19597B5A,1
9D9B62317D45D8EF,1
F065C817687A4850,0
479D0CDAF396EA37,0
B0B63BCF08601833,1
379EFC6E5EDB0D3C,1
71D7966571818DCF,1
3C71E0BEF3579560,1
5CD8FE1ADAFEC8A9,0
FB1E143B196F4DFA,0
5E09A9EEAF88BDEC,0
E6D5901D8B621D41,0
A5135EA0FA53E34D,1
0F8035F55BD20C98,0
46A02A9B65EC7ACD,0
F7DC67E030974B2B,0
F2F25EEF1F45DBFD,0
D2FE2FDED918B3E5,0
1777E8CB74685B98,0
364C911AA9AB364A,0
A3B5CECEA446BE72,0
F899924698DE8EBB,1
0CF2B69B0577AEA9,0
5560DB22C96B5EDB,1
FD235DEF3E5A87E3,1
C9776598203C8C25,1
34885A4690882EAF,0
D46EF10411906F50,1
8DE08FC2C3E15A85,0
961D33BA350843F0,0
D0243D723748967F,1
3BA5CD2FDEA45C19,0
C63D04EE541C7A86,1
C9E48E8C25C61C45,1
989240ACE68933A9,0
46FB7BF300B9D4A3,1
FBE94499DBC080FD,1
FCCE96F6250A4578,1
8A4B8F7C21472A15,0
CC6B66E5402ADF9C,0
1C24220E2CABD7E7,1
DDCF8766A93B12CD,1
21BDDB4106998731,1
5BB5C40C03CDE2E3,0
C9D6A63BCA3C6F5F,1
96BF10AB3CE915E7,0
040A3AAE52E2AFD9,1
43EF20162C9B662E,0
20733F6D0D6A05B3,1
6BC4123EBDE13C1B,1
1D181EE986AD8A8C,0
104556E5BEE3EB79,0
72C22A1679EB4168,1
5CAE9610C72C1FE3,1
97FA7F0483639007,1
73B6A09B1BEAF6AC,1
38B77C0780FB9296,1
9D77A45EF206C269,0
BA2C98CE0B19F88E,0
E8A3F341C8819065,1
A8ADDF36DDF275EB,1
4D37A539857DD3B3,1
A4B1F99175424646,0
07F97D05F6CA6B8B,1
FFA361BE0F9240E1,0
D8E88EBB7A9E8EEF,1
6D20449666D06371,1
1BA362E7AFA415E5,0
B65FEEA97D824264,0
718D4D05E8E22743,1
E63658C912D0498D,0
5275EB9414AEAF5C,0
25F934BF9BB96155,0
204E178C10D08D11,1
9FD34579466772CE,1
95DA75C1A21150F9,1
B64FA54A8C611654,1
6182F347533F5A72,1
98EEAC2BFE9FECAA,1
4B7E6B3C87D292A6,1
816BCB9F7426B193,1
6E218B099AFD4015,1
CB08587D1963C26D,0
1D4A3D81B3A7D0E0,1
A79B44B6DA509FED,0
E0B15ABAA6A27967,1
8D244E3EC4DABDDB,1
DD90E79EB888F6ED,1
6E191042370BC063,1
E359EEE173991A47,0
69EFAFB13A7E8E14,0
D3D1BF0F56C438E4,0
66132E6974188109,1
BAC7E2B96A7E4C36,1
50032B3518578BAF,0
50018B7B6D4067F4,1
4140752CAA448259,1
F41EA3AC5FD23109,0
AFD380C42713582C,0
79699ED2EC48BF55,1
175A81EC112FA612,1
15DA705CD4EF00AA,1
6E8F75A117DDED81,1
BE9D61EE18B87245,0
5F65C8CEBD21BC11,1
214F3F12CFD01CBD,0
0F5AE9D38E6E5003,0
F4E559E596229348,0
8FCA7B6A8FC42092,1
AB85FD595463ADC7,0
692AC1391F4A8CA1,1
DFA4BB9F5A856750,1
F0EDE303AA53C19C,1
6C4596F6C012A0FF,0
EA74BB18DE3B496F,0
0D2B91EFB8976EC5,1
49A214AEF7E8F8E5,0
4FFCA6B199B479D4,1
1A85910D5A057C11,0
81E5C9F693F277CC,0
279C658A36760CE5,1
7B70C3B8A81FDEC3,0
D8E7012F39681C81,0
59A1120E1BB43332,0
8E676A01D86A6460,1
1D691FBA5E187B24,0
47503F1DC33A1F6C,0
39E58FF092F837D4,1
6DDA4F8DCEA60F4C,0
8F9B72AED85C16BD,0
C4767556F97BE2DD,1
9F294A8BD1846C39,0
ACCB461A9D132363,0
8E867F3CA487EEAB,1
9BE7173706B89231,1
A867A096EDD877C8,1
B18753E6D4578AD9,0
076979D644777442,1
45F50C522E2FBF77,1
C32D4526B3E4110A,0
EBE9E2074F199EC0,0
59DCABD056FEBFB9,0
2E70983801902620,0
24AC2130DEAF528D,0
A847BCE790FA6B57,1
11D059B26699CD99,1
BDB025FF2451E5A4,0
F8C88FAEA2178F84,1
177D6E7E07D924CE,0
87CDB6A1BF012E32,1
604E46CB3712F2D1,0
742221676B7A2460,1
284BF9625744F596,1
4FC777685EBBCCA5,1
530AC1C7B8BA8368,0
F10013A7C6DEB2F0,1
98A21F1C914DCFAE,0
E222B6A615BFBE97,0
27D415B60D77C5A0,1
C122B5B3284C03D2,1
0CBD3C039E2AA4AC,0
14E286E5AC8936BC,0
716FDA0A45A88829,0
6C8C3B6AA974D079,1
9B69554D7C54535F,1
6A07F2137129CEC7,0
372F871A45EE432D,0
832920B7C143F426,0
585D3F861D2324E6,1
1C6345AB6E0ED1E8,0
AD9FB00D4882D73C,0
97D7A560ADB14670,0
86E527537C93F6CC,1
4EF492C1AAC93316,1
3873E57F0BA078E8,0
FC04A168652FFB49,1
0E0630CD996D5C50,0
345512F701F7C7EC,1
F200C2614D29D1AB,0
C47104C036136E15,1
C3A00C6F2321D1E1,0
4A1935014169B9FC,0
1EB74B5653FFD3A2,1
7F54A51101FA964E,1
6E3F683ABF3C5140,0
2112507C2CFA55B0,0
8857511761554667,0
3AE88926B423CCDE,1
8F0881EE8011316B,1
AB05347FD556B37D,0
5AAAB32FCE6322B6,0
65A674C212738A23,0
BDF66BA5DC9C96DE,1
6FAC16730AD45230,1
75B2745504CC3EDE,1
13EECDC6EBD14D2C,0
5024BDC6DCB33DF3,0
6DE593329364F3D0,0
6788420992CA525A,1
A3E05309B5A1B949,1
4A1DAB326AEDFDC7,0
67B032831D7C0098,1
F758DCE20556DAEA,1
2BFFE17B532401FC,0
F296D9F0CD2372C2,1
75C8E90D9E3D750D,1
B08A4895D4FFA666,0
5CA260C9EB7607C9,1
6FCC57DD168FAE12,0
1B19D8B8D8302081,1
6F887F283E49FD09,0
6683E10796C044D0,1
1422373F862268D1,1
DEDAB0276550F74A,1
BEED10B64F6E274B,1
38B8F24E56EA57B3,0
C77444CB5543FC3C,1
138D994C2B0ABEDD,1
A21B030782AF085C,0
87D5B7BE1D30D990,1
31A3AC4D828C37E7,0
C6B6E4ADE7EA8D5A,0
59E1AC095970A859,0
F54E2019BA35844E,0
A53BC024D1A69D87,1
25CF0041D0A643FE,0
1A5165CA3C7C1D85,0
4187222B257D5E52,1
2C6A6E9A328067A1,0
2722796E9A36D1EC,0
C257CF73C29D782B,0
134A5A2FA7CF705C,0
F387E1BD2D5972C6,0
A0C14035C5D95F51,1
76C5A0DC7E7E7419,1
9050F7EFC1235C91,1
9458054EC2874F06,0
AE5EC36572EB7474,0
E1CDE87FEC955F87,1
A49B1CD99082889B,1
FC8D5B93A2A2E91F,1
52BDC6619FE0A8C7,1
F891B0C3DD3F487E,0
50EE7A92A09151E0,0
70944BDB26A524E3,1
780B3657117B355B,1
A1A2748571348C2A,0
CBDC43184D85A3D2,1
9767490046510367,0
5A18E2A30E614BCD,0
12FE28BF81E0D489,1
7634C1694F76E388,0
09A0A0F673B0A091,0
5E6596540E9058B6,1
497DE16DD4EA120A,1
A508DC9513A4A492,1
FA34D2E8DD3F7D7E,0
171DABF9DAF481A7,1
98159D6C9D713084,0
626D719D81CF3252,1
949077C27674456F,1
F44883858DE7AD6C,0
BD29EDE9CAB4923B,1
0A8076ECE5582E16,0
E8B77F7B7321BF6B,1
925817B7CF501889,1
30307633A6DED1D8,1
9AE1A991524F93FF,1
80599B9379C2D2E4,1
F52D4AF2269ED4C9,0
73557B9D0FD6F47E,0
CF9B85581A7F195B,1
D65E59DDE62D2D06,0
FB7D9F1C57EB89B1,1
15969802B6DD6257,0
A56895C6812A1F9B,0
0A0537F02C2CD22B,1
B526B22D3F6C21F7,0
FDB1429E7010ED13,1
86295B5D707DF251,0
9C1C351785D2D0A6,0
5D286AA428A39779,1
EAFDE7D95F733A3E,0
632DBB5E486BB6BF,1
C643530068A51C68,1
ADCC3DAF569F3AB3,0
0D67D38E990F0C5B,1
A181C85ECA0AC6AC,0
55AB946DA5B5CDC2,1
54669D1910DF9974,1
8ED6AD5E18318AA3,1
62F5DF2BADAA44CA,0
4082CBB948BDDB3E,0
DA003F16B9469BCF,1
F6E39356A8149562,1
9A4A99B2E806133C,0
267EDDCEDF8F4197,1
14DD5061555736F8,0
A9E27BA9952E6ABB,1
EAAFE5432434A678,1
4F6B58C8598DDAEC,1
A7F333B3F7BAF55E,1
A981B098B2CF952D,0
2102F9C964575BC4,0
B576255E98549F22,1
15B02530F020E992,1
8F1584494F40C22F,1
A4BBF962606E0E1C,0
54170A17CAAA5BBE,0
20B71785D02CE0C1,0
B3ECB951AB8CBF97,1
F275B5F3D436A7A8,0
FF4625AFBD20563B,0
E99630F7AF77520E,1
17EC889C86C1B6CB,0
ABA301CBA561E1E9,0
822C4D326C645C15,1
04AAC1B75CA0C428,0
4F11D8DC5CD33369,0
F37FD50D2E25B5EE,1
577BC55A36D55494,1
C422D03EF29A6339,0
312741487C7C404E,0
FFFE77C839FEB99C,1
27AA7CBC23377BBC,0
4BB907EC13C11754,1
C9C23E69D82C7565,1
81F7F3FB19E45C6A,0
8A2E6A93C5580BB2,1
BD17C5E8D5CA69AB,0
86CAC6F4E238FE93,1
A97431DB09A9D1C1,0
E05B46C556363094,1
9E374F7AC42CBC39,1
98E52499218C6E1C,1
277D1BE96070B6A1,1
2E4BEBC429890880,1
B15E54F6D4D30795,1
9FEEFDFFC566AA81,1
E7147668CF1D7D3A,1
B89F72F32A60C652,1
0B2F6D5C700B5D5F,1
5D42B9E9692E07B6,1
B836C448AD261EC5,0
F836F5713CCEC76C,1
9C4FFB4671B701AA,1
C09CB50648F1096D,1
C8A723E9BFA016C2,0
3BE79DF472ECF16E,1
3D3A258288B4F474,1
F73157494F3949A8,0
C8CC7CFECF01F944,0
E76ADCA978116802,0
31AB0B56D5C9FDC7,1
ADA584175E2AD32D,1
92070158F2771F63,0
70CAFDD8FC043F08,0
C4F9ECCD7630A8A7,0
C733230448223120,0
80BE7E3561C2645A,1
6B2D5B0987079AD4,1
297CA4FFF75D599F,1
331F63FBD11FC8C0,0
9ACB394ACD1F5318,1
DF7D0DD7236E1608,1
0D5BA7CD400035F0,0
7B07FD31A4244F23,0
5F07C1A5DFC620CE,1
EF2DDCC48DF661DA,0
B61E5FDB1A435206,1
8412A335D88C656D,1
1FEAE1E0D9E604B3,1
1578D70948F9E3D0,0
290A3ABBC35B9FEA,0
7306958845D5A68D,0
836B15C7E7C225DA,0
D4BF7A4B25B8A42F,0
177A8A5F6FFE33B3,1
E916DA57F24823AB,0
D11376E038D77B9A,0
E27718C5737D1FB6,1
EE33688D597E6845,0
6A36AF1806D3DB93,0
657E01C90DA23E5C,0
5FBBF0B1808389C8,0
62DBC8503C5BF3A7,0
14E4180CFE9936A3,1
397B5F515FFA46EF,0
519554E307374C86,1
195D82F8EE4A9B5D,1
B6F6DBF1D6D441CC,1
55D596AFA663D2CD,0
25637CC3CA97EBF5,1
09CE3CFB2339BA19,1
EADA79A34970ED9A,1
78F2CE6BD46B415D,0
D4C3A832B231C60B,1
C24369E72387EAF6,0
781799FFB49E04CC,1
9D8776A072D78BDD,0
E7E646C701582463,0
04DD7054144823F7,0
3735262D41843B03,0
2646EAF9D5C0244D,1
F0B2A5D18C7E6F42,1
9BDF90F2BA2C0F19,0
6C5A6C93871C0884,1
C6B33FE61C76BDF6,1
3CD5FD7F49C10669,0
1F3174054D183EBA,0
3D0A5F0C0C394EC7,0
A39257316B79AFCC,1
9F708368CB3CF8CA,1
10142131750565F5,0
D6312A801C612EC2,0
7FF4CEC6E7B7B4C6,0
893AD23298C3E3CA,1
A1C7CC8A04351B64,1
93364F7E83EFA9F3,0
B7F285723DEFA849,0
4A90CD0C24C173B9,0
0066853D6DE299A1,1
5A5226E69D642932,1
921704753D959E3F,1
2FF3CDE46AA42C9F,0
AB1021CEAA143CD8,0
8603156A15EACBCF,0
5C508720F982F4E0,0
F412436011536E99,1
8B48F49686ABD4E7,1
C952518581E03A5E,0
81F38DD4FD034ADA,1
0534A1018DDCE719,0
DF92A62163F4C69D,1
0B251279785AC5D0,1
630AA767A2BB522B,1
5F90BED6FB25664D,1
BF5023F440EF3935,0
5B6A810204287378,0
114B9547C9DC72B8,1
3DBA6DA85844F9FC,1
A837FE68BBA205CA,0
1A89B71EA0D572C8,0
94F79DBAC5811D2D,1
C1B5B5CABC3536DF,1
2227219F551FF086,1
5A3045280B599562,0
56AB087A8BC78E81,0
A48E40F1D0421DFA,0
D49405F02CD2A404,0
AF475B49C775E395,1
FB16F75776F186AB,0
7A8104DEB20507BB,0
2EA9C542A1B970D0,0
2285B2EFCFBE4FE9,0
B74EBA9310275B53,0
F1901B7EC6B469EF,1
0977C513752A7D25,0
339B77A84B1F0D7B,1
CA8622250B36E356,1
E2C328AA33107475,1
50CAE32D0ABA590E,1
4F612217EEF16694,0
65F202F983F02DC7,0
D0BE73EEFD372539,1
7930BA208B040F49,0
095FFA8140D92BCE,0
A59B457FC0D7AC73,0
493E904D30EC2796,1
DCB51C535B62A8DF,0
0C3CE284C7E53BBB,1
A7DE02CCDDA4F4A7,1
45F1861954F90429,1
CCA1B45C1FDD980A,0
6FDC0BAD5E368127,1
6667D3BBE3B56360,0
7092947DBE4969EC,1
F4DBCA07E506F670,1
56CB1AB062FB26D7,1
2FD340C0F945F2FD,1
B12B66807F072CB9,0
5E0A72AB7F5DB163,1
CC1B4157EC9F9C54,0
4447CEAB84EF4324,0
15260718CD180A82,0
6CAC028CBA220065,0
6E3C453214348F62,0
FEBEC0DB9A3A6103,1
2E326567D284F54E,0
4B3446BC8BA435CC,1
1A43DB54523AE993,1
53F28F11147F6570,1
4BAF0F5EA9320094,0
7227890E4E76833A,1
B7B8C1A59A45693D,0
2AA93B436D15F16F,1
71A3FAD2B0946D2A,1
727716EC59FEFBBC,0
BA1082170AD7C9A2,0
E95F176CDEBAC186,0
9D66E8155A4153B3,1
6F5842C3FF86CC31,0
A3B442BD46494296,0
CA9E4A62FAE3114B,1
0EAF04B5F2A9DC8A,0
ABD2B5121335E5DB,1
67FD64C4A334058A,1
83599AF65D01F55F,0
BFF9507DCD14A03E,1
28F4E3CEADEDDA80,1
07F8D4F0F3EA0184,1
D942644C248D31EC,1
AD973B679B89E5CB,1
702C1821C8040FB7,0
20509C6208E895D7,1
3C6A3174113634A5,1
A52964FFC74CC890,0
5CB5E69C5DC7B3E6,0
F31046DC6202BEE6,0
084A67809136F1F8,0
2747B93C9AE77EAB,1
732E2016ADD702C9,0
5EF787B8F2E6195F,0
71A6014C5F3C44DC,1
13AEC376C359810A,1
233FFC8292EC89AF,0
5DF06E8C878AAED9,0
507B907265E58F34,1
4758367BA6499CDC,0
F5E4A4713FE68C9C,0
06A241AF1D0AF7F7,1
2FA0D842BC55300B,0
848AF4407FC15858,0
E9DDEBF563119ACA,1
1E2595B88FC9C86B,1
C66412854303CBC1,1
B43BD27F42A259A6,1
36EE1640723EF466,1
9CA3FBB3FF11C8BA,0
B1A8B71F491B90E9,0
FFA623D0EA9E5C8D,0
333EE3447DBF4BC1,1
22BF18F51F652A87,1
12F5131ADA52D2EE,0
2C33350C73B911D8,0
B69F68C3E60FD420,1
FF4C96D671F2CE8F,1
CF7DCB431679742F,1
F7B217C7AE92EA71,0
FC902838D8741408,1
AAF78C6751D08109,0
B5A4720058F0DD23,0
8CCC9CEA109FD8EE,0
4A552EA08ACBBE09,1
4CC9F5F2E42E5037,0
28524385D9F2DD0D,0
B5A5F8E6B6391F04,0
B34191B8ED6522B4,1
2C913A7CA3404F08,1
5C8AC066CB2FAFA3,1
3967E60A823DD107,0
FC31A5971F119C0F,0
CAC4D0EB3373730E,1
3C9ABE10238D6F44,1
7E7838C9CA55E38B,1
5C63B6F306BA8CD3,0
9280C5AA8DD4595B,0
77A7E8B75E70F65F,1
FBA6ABF7CDBCC653,0
2138AFE08D38BBD8,0
E25DF9A89CA8A5C4,1
10D4DE39161237C9,0
65EDCFE34F2DAD3F,1
B788F5D1FFE575F6,1
7A89CBEBB807D78A,0
6929DE738693FD9D,1
68D0A2A8C4E7F7DD,1
932CAE01D2C65EE4,0
20156A7212E153A6,0
5128B9B1F8EDE0CA,0
12FC7A87A4704D48,1
7740D83173318749,0
8471B4B0AE1B9F69,1
20DA897258321EE4,1
D43CDD6DE0C1FF1E,1
8D2238E6C7BF4FBC,0
96792482A3C988E4,1
C48D56502E9522D6,0
21084DD9F75D1E3C,0
80BBAE526EC01269,1
DE431E06E9247069,1
D4D607350E2F8958,1
84A2576C1FC905F8,1
4DDB1B36272C0588,0
2976AAB22A26F770,1
EF4AFA885299E505,0
39B86BB2B596CA7C,0
F28E41225894F7F1,1
84D67C4FF0DF1684,0
48B763D5E519DD7E,0
143029A9D88F1C94,1
3240D7A14027AB7D,0
F4D375C1A29319FA,0
46426C458D03F17A,0
A0017720200B2903,1
9D4B2BF94D85E9C7,0
17EAEC838892042F,0
A417C09380A8A23D,1
9780C2152B2BB8E9,1
94A53FDEF10D27C8,0
2BD3CDCD27794685,0
9FDDDE2EA8A2B7AD,1
E6E987CAB87B6384,1
566E3CBE9AEA622F,1
EC86A890D7B00BDC,1
0A8BB5B490494583,1
DD20C3BFD342AF08,0
14CB056407437C3B,1
F2D3F7610BA36279,0
C561B8DCA4364FCD,0
43C07D4393A74792,0
35F789BCA6B07458,0
92779574C4576CC3,1
9E3C5A886AA56E6D,0
07C0D116A394ED54,0
E3954CB17F7F6C0A,1
8BAAF744A08DD21B,0
A45409374A27EBF2,1
4D560A3DF4E7069A,1
3EB051817BA24588,1
CEAE71CFCE000AF0,1
67F5AE02AF5B8F47,1
741B77F54C24A053,0
B048FAA112AE5C22,0
2877F5D90F5675F8,1
6A662FCE7089FC6D,1
76E5AE787BF7E1D3,1
5716DC2E343ADA2A,1
24C778A59B4E164B,0
DC8A49225005680F,1
51BEB80EB7E6A14C,1
FCEF1972BBF483CE,1
586A346ADC5BE7D1,1
66124AB4F9B21E6E,1
C2BAF0E02179E3F0,0
83D5BCEB5EDBB8EE,1
1B2EDEDB8FC85FC0,1
3DE2885951B1943C,1
1F5D988F776ABF09,0
7318B96D44790612,0
24108E9A3F779CAE,1
0CF477EF18C8A616,1
F204BE894A4B5563,1
DD39D7936257A4A2,0
6B0AE0E39D896047,1
F67294643F8EA40A,1
E6FDD7AFDD84CACC,0
D040158728E213BC,0
EF0A573D53D2D56D,0
B89BDF7F93E34C35,0
3098F7B2500E15C0,1
28CAAA1DC35BEC2C,0
FEF7D9EA7F8E5483,1
7781321E83C501CB,1
E10B1A477FAEB748,1
7F53A88E4EFC8248,0
170D750705EEE1D4,0
64AB851BF1FAC6E7,1
750D112E8164CEEC,1
3DA06476F778C676,0
95560A2D3713B466,1
0C74DC0F5A575539,0
4806F8040CF0374C,0
98F6FD7F7EB162F1,1
D7C4FE9CE1E0FFFC,1
AC2A4F71A77D95F1,1
4926CE5F78786140,1
0217EA0E896490AB,0
1B84EDC3D8E049DE,0
22498F666E51484D,0
43B47EE5E1E89E7E,1
5DA39A73BA3DF7FF,0
673BA8BDC38C1DEC,1
0B95017C5DAE1201,1
0D18AB95668C8477,1
8FD33AFC91FDFA4F,1
5CCE5BA931D4EE09,0
49E1CD138DA00495,0
62E7C1A612D2FA06,1
734A6CA38116E3FC,0
8CC36F3BC3AFFCFE,0
D3479A3B479BC637,0
9F8CC29FFD350C5F,0
9C6D52D5AE2E9AF9,1
20F0156A1E6A6628,1
18C01E2BF99F0704,1
5F89ED1264D6DFBF,0
FC9E1DCBCB7E6268,1
8ECE112856CE4B42,1
5D986115F05EEEFE,1
24EEB4A6C14565C7,1
9A3B031932F57510,0
66C14DCA8255DA61,1
0A4E255280051B10,0
09F644050B990034,0
B6ADF48B2314D0C8,1
CDD0B4D4554227DE,1
84F2FD0F79474BFA,0
2620F9A974FD33D1,0
E4A4474C9B33E3A4,1
23C8AFDB83F82F16,1
EE6E2E7253F591DC,0
518B2F219CF20859,0
6498ABE92999BBEF,0
9DD2F9DEFD98FE33,0
D7B4C294BD44089D,1
97FE56C54C9A9F24,1
81DF6517561C9210,1
827C9F8CD40AC5E9,1
7D66971E88476C56,0
901BCDEFB56FF8CE,1
79928FAA4CBF131D,1
044251DBD0D4EA67,0
54CC1E2A5E4CB287,1
1C0F0BDCAC7E937C,1
6AA26216FADA98F5,0
4EC3F970956D80E4,1
E61599C8CBF81F86,1
DF41E335B9AED8E4,1
A1173719B023A0EA,0
98CF118806D25913,0
43F9CD6B797EBE87,1
A7D4CF50F791F1E5,1
F8D8B7F1C86C6544,1
9416E4DCC6B28DEF,0
3A4045DD93DFD907,1
0D259CAAB8ADAD87,1
7AFEB1149561C813,0
863417182BA6ADB3,1
B89F7039A107CC46,0
C64C96479EA7017C,0
61542765D756BA9C,0
D25864F225D4A0FC,1
3E00980EAE441E21,1
9293F70508150147,0
B35556A5F2BD92F2,0
30D73DF71C221CEA,0
70E7E75604D9145E,1
6B352F85504E2687,1
69B7C0FA26C432F6,0
34323EC6B0C4A01C,0
80773E33690E7E62,0
9C89D374C66495A7,0
78BB22A5EBA742D2,0
D92F3C1EDF70FB2A,0
BA370623BC5FD4DD,1
B4ADAF890FF1AA9F,1
84C86C4623595FA4,1
8F96468535145890,0
FF84FAEF5336723B,1
7A768555A987B218,1
607796A38685ABAA,1
F4E9573450521700,0
75AC824C2C55AEF7,0
887B03E5E980F808,1
8BD88FCD57A2BE4E,1
AD05B9125AB28D4A,0
DE1E994AC5A11F5C,0
AE455CC6B88E830F,1
CDBC2C1CA4AFE7BD,0
43AD3D62B17CFB21,0
7BF33A349C2DFA97,0
F514105831383975,0
476CF68C3F1BE0D0,0
4C6A70F48EDEC44D,0
F10532523990E2C9,0
FB756923F910ABB3,0
C56BAD4C4C3077C4,1
B474634949FC2CD8,0
B0B3901535102852,1
7D2F4E58B47A1C5B,0
7AD465A15129950D,1
8F7C1D59594B2A3A,0
EF3A6F27EF06FCCB,1
B8BEFF3DCB9FAF6D,0
49AC908746015028,0
92CF60211F33242D,1
8B0E8EB1AD371D9E,1
E5508EA26133A34D,1
65001423FAEBCD19,0
585ABEFBD1812F77,1
C5E78B23F4613F09,0
257F7595CDFB4DB9,1
0AC4DE854A5B1AFF,0
F48F709C49A22441,1
143B45E3B6D1F6BB,1
EC8BE53758AB4778,1
A7EDC8D8713F8F8C,0
BF51936241A64FED,0
36C7D6FA7AA4F052,0
D3F4A49B33BABA88,1
4568F42689E03E22,1
8FE069B6EEDAA802,0
4588FC1BB2384849,1
1BF645F623245211,0
BDAB07E79D9D028E,0
3D4196FE963A8617,0
0CFEF6833E11BAFE,1
E7BA26ACAB7A3D1C,0
39C59DF987F255D6,1
3B9B2D45A35055E4,0
19A692C90D700EA4,0
548E1F6B69CE1E4E,0
78EF7666B7A4C719,0
AE62990C19BD4F93,0
23310A28C550ECA8,0
F6EAB3A001539221,1
FA585B278CE3E7C3,0
286ED390EDD97A1A,1
A723FB72682B163A,0
E1721C83EF5E4376,0
79C773A0E0DECC3D,0
A689B4247A3A10E1,1
C1836315330F8BE1,0
4988E418F6C31218,0
4910FADE52380BF2,1
0F25477DA55990E7,1
C4CB294FE86E8E63,1
A6FD0CB116E6E5C0,0
3B72C86D92FA675F,1
BD1A8F4B88FFBD40,0
D9AF6E09B91E3D6E,1
098C60B3EFC9909E,0
EBE5841FE9C96C52,1
6AFA828C2CD10B9F,0
D66D4627E1DACE6A,1
EF158D5B2D007D05,0
094D916DEB6D2FED,1
D61169A1FF46A6BF,0
C9B7C9BC65A16FA9,0
2FB21E667ED17AAB,1
BFBEAC7AEFC59738,0
DF4E713EF64E3DFC,0
4A1A81F5ED10F004,0
0997623AE0723D96,1
4C636E95025F5543,1
9A4FFC0C9165F2ED,1
EDAF37661B780EDE,0
55C551FCFBA57CC8,0
7450388748D90846,0
A42D0CD7FD359F6A,0
8639BD418B15BD94,0
E3A68A707E710B55,1
225AED6CF0458043,1
811414F8D9DF0D0E,1
45D8A6AD77D0359E,1
CF0E6D2B315C167A,0
54A7B69B1CD66B09,0
BB2AA1462999394C,0
A5F60735757B6B29,0
B7F60CDF41DC1C60,1
039B058C2FAABE0B,0
564CFBD2BC92FD81,1
4B86B5A1CA6FBFF8,1
ACA58D95915A1C30,0
317304B5C1DD484A,1
9C6783932CED3C0D,0
A383889ADB2C6AC8,1
67CE378FE5A4983B,0
6D7DF5D0D3B59AF7,1
53F3007383E96EF4,1
669D01FF1634725B,0
186B2880AB545A15,1
FB4FB88A2F4DD219,0
7A3A6E9623FF23D3,1
EF9240B652D78F10,0
01BF9E733F800385,1
6231EE7342C2D2EB,1
725D42593C4B1EEC,1
4459BD6EC0F63229,0
546252E7F43BA052,0
951C25D54D4C5280,0
92A81713B90ED44B,1
42F525B902ED73CE,1
5C0B9B10A757CB10,1
3C7E5368B1594847,0
AAF407F70FE76149,0
772420411E43FBD2,1
28E333B64E8ADC4B,1
AFA2855967C96204,0
EC50ACE480A52E65,1
E346F415E5267A2B,0
C5144D98B41C504F,1
B0B6DEDF4F9C4027,0
A38295D31E0EF546,0
F0CD7F05EA87855E,1
5E175B664B87959F,1
3889936A9D5817E8,1
F51594943818CFD3,1
7A6A210722319050,1
74797B6127372B52,1
FD247C11BF6B8CDF,1
5FA5E0AA9B11B530,0
B3B263376A74DBB7,0
E9AD0E9B8C9AA1E9,0
C1E1B94A78883058,0
CD4F8B2B899AC252,1
D35AC07AAA0217D0,1
C3093B6E37E9D2E2,0
AE2AE3413F59E4F2,0
98874BFEC1369C65,1
C9912032DF85C777,0
86879AA914F573D0,1
87365A84725E134D,1
5C9DEEE0B42A0456,1
EAD08C8913FE8A29,0
1CB9B73A906D5C8C,1
D42A895E0FCF601F,0
E723ADA38C32BDB2,1
33C08BF18167999F,0
89628F6E929C93B3,0
2A1F1B61265CB9D9,1
DABF984E53FF8461,0
711C767385351A69,0
AE27D4321DC1E7EB,1
B787EF8D3495311E,0
7D23D47995492A82,0
E61D9CDE1747F387,1
720B274B82A7F586,1
0E3E25F2CF0671C7,1
21C71AA3741423B5,1
6A5943CE836435E3,0
905C7BDD74F0BEAE,0
8F0D55400EC7D662,0
AC3A812F765E6CB5,1
4EE4334ECE920136,1
0592BFA5B928E23F,1
41241BB4655CE508,0
00C59F30D1031424,0
37C86152BEED0AF9,0
12B2102D940C3503,1
6C776E950B981CCD,1
B34C6C7358330B30,1
8A89B0F0105291D3,0
0F6CE9BFFE7EE362,1
E4EB8000EF40D162,0
FC737D9211AB3D11,1
78D9A88AEF0BEA4F,1
497EC6D1081FC6DC,1
2E13418D68AB80EA,1
22AB7752C4DB5A62,0
A43AFB7AC40D4874,1
BAB2B77DFA740CC8,1
F6BA745BA55871E3,0
5FDCABBF6B9CD71C,0
E42E707AFE2BD987,0
72D3545861EA2F30,1
EAC80DA1DE9F6F5B,1
60A399D4E821E716,0
148B4376602A4E57,0
F6D22A7BAEC76A82,0
DFE2C0A0A96B3C42,0
220B9EA98A0F9508,0
DC3BBDD8A74E02A9,1
1E5EBE5459077299,0
FE2B34D82DB0728D,1
649F7D888989C5AB,1
2099D18087623997,1
FA8DAE42BA54E920,0
D5B6DE85390239D9,0
C194F97F00E3A026,0
FA7E5D9405D1FB63,1
76876C624C61845E,1
B8168AEBAC6A7C85,0
6C93A7918B60C511,0
6118433B882CCD1E,1
3ACB43A3D2C7BFFB,0
75EB89C23F5CF2F3,1
27B608DC589DECB0,1
3040413C4690FB15,1
